,high error,low error,close error,0
0,349.111328125,404.35937500001455,474.00000000001455,474.00000000001455
1,75.13867187501455,205.93359375,273.57812499998545,273.57812499998545
2,165.138671875,170.671875,143.65625,143.65625
3,265.13867187498545,178.76953124998545,243.65625,243.65625
4,345.138671875,264.43554687498545,6.343749999985448,6.343749999985448
5,142.388671875,359.13085937501455,316.34375,316.34375
6,72.38867187501455,341.77343750001455,226.34375000001455,226.34375000001455
7,251.654296875,517.01953125,110.54882812501455,110.54882812501455
8,215.138671875,60.86914062501455,10.548828125,10.548828125
9,15.873046875,278.76953125,623.6562500000146,623.6562500000146
10,197.42578124998545,46.26171875,454.00000000001455,454.00000000001455
11,329.11132812501455,362.16992187498545,183.578125,183.578125
12,195.138671875,502.169921875,167.79296875,167.79296875
13,235.138671875,332.169921875,317.79296874998545,317.79296874998545
14,315.138671875,85.564453125,96.34375,96.34375
15,132.388671875,34.43554687498545,136.34375,136.34375
16,72.38867187501455,105.56445312498545,186.34374999998545,186.34374999998545
17,57.611328125,9.035156249985448,23.976562500014552,23.976562500014552
18,184.25390625,494.21679687498545,609.22265625,609.22265625
19,234.00390625001455,142.78125,50.35937500001455,50.35937500001455
20,310.154296875,258.93945312501455,419.56640625,419.56640625
21,71.28906249998545,117.99023437498545,129.41015625,129.41015625
22,116.4296875,38.93945312498545,289.41015625,289.41015625
23,104.634765625,77.77539062498545,289.41015625,289.41015625
24,224.63476562501455,112.22460937501455,200.58984375001455,200.58984375001455
25,64.00390625,313.01367187501455,150.58984375,150.58984375
26,170.154296875,56.986328125,229.41015625001455,229.41015625001455
27,34.634765625,52.224609375,69.41015625,69.41015625
28,424.884765625,186.7265625,149.41015625,149.41015625
29,63.5703125,133.27343749998545,369.41015625,369.41015625
30,516.681640625,83.2734375,350.58984375,350.58984375
31,166.50781250001455,170.21289062501455,149.89453125001455,149.89453125001455
32,81.23828125,849.7871093750146,940.10546875,940.10546875
33,178.7109375,31.3984375,162.265625,162.265625
34,6.791015625,197.603515625,59.30468750001455,59.30468750001455
35,121.15429687498545,2.396484375,119.3046875,119.3046875
36,201.724609375,71.36718749998545,380.69531250001455,380.69531250001455
37,161.759765625,71.3984375,122.265625,122.265625
38,191.88281249998545,52.396484375,185.71484375,185.71484375
39,151.15429687501455,89.228515625,209.30468749998545,209.30468749998545
40,81.697265625,135.59765624998545,109.3046875,109.3046875
41,48.796875,102.4140625,179.3046875,179.3046875
42,182.701171875,30.638671875,338.56640625,338.56640625
43,212.14453125,50.18359375,438.56640625001455,438.56640625001455
44,102.70117187501455,808.9765625,511.43359375,511.43359375
45,226.884765625,174.677734375,249.2734375,249.2734375
46,9.107421875,179.556640625,250.10546875,250.10546875
47,79.107421875,103.626953125,159.89453125,159.89453125
48,242.84375,637.78515625,744.126953125,744.126953125
49,42.474609375,18.93359375,11.30078125,11.30078125
50,52.919921875,101.927734375,71.30078125,71.30078125
51,206.271484375,587.298828125,294.619140625,294.619140625
52,86.314453125,166.515625,107.056640625,107.056640625
53,189.72265625,133.484375,187.841796875,187.841796875
54,67.4765625,103.083984375,274.939453125,274.939453125
55,181.66796875,26.18359375,102.138671875,102.138671875
56,51.66796875,76.189453125,297.416015625,297.416015625
57,528.33203125,25.4921875,119.708984375,119.708984375
58,190.63671875,375.50390625,90.32421875,90.32421875
59,478.33203125,36.68359375,308.443359375,308.443359375
60,693.49609375,16.107421875,263.349609375,263.349609375
61,181.701171875,38.14453125,156.361328125,156.361328125
62,83.84765625,464.751953125,473.13671875,473.13671875
63,86.92578125,259.974609375,345.984375,345.984375
64,27.2578125,184.9296875,1.828125,1.828125
65,77.2578125,181.634765625,313.484375,313.484375
66,180.482421875,23.88671875,86.515625,86.515625
67,79.451171875,174.41796875,106.515625,106.515625
68,633.708984375,16.615234375,270.078125,270.078125
69,78.693359375,44.80859375,16.61328125,16.61328125
70,22.109375,152.314453125,267.560546875,267.560546875
71,544.23828125,155.15234375,271.2734375,271.2734375
72,153.861328125,270.119140625,106.3515625,106.3515625
73,15.896484375,82.546875,214.14453125,214.14453125
74,88.28515625,252.31640625,191.1953125,191.1953125
75,30.1953125,135.423828125,111.443359375,111.443359375
76,202.328125,34.48046875,106.61328125,106.61328125
77,192.015625,367.287109375,222.703125,222.703125
78,429.10546875,62.01953125,309.12890625,309.12890625
79,30.52734375,87.212890625,220.1484375,220.1484375
80,25.78125,202.787109375,306.20703125,306.20703125
81,453.533203125,293.599609375,448.150390625,448.150390625
82,57.0625,87.57421875,50.689453125,50.689453125
83,128.525390625,13.322265625,149.310546875,149.310546875
84,383.314453125,23.990234375,113.73828125,113.73828125
85,81.94921875,173.69140625,7.79296875,7.79296875
86,28.03125,113.87109375,224.26953125,224.26953125
87,307.5546875,160.994140625,247.296875,247.296875
88,167.890625,82.0625,67.560546875,67.560546875
89,493.30078125,102.0625,165.025390625,165.025390625
90,61.701171875,15.892578125,160.1484375,160.1484375
91,3.9296875,204.748046875,348.556640625,348.556640625
92,351.701171875,333.302734375,298.67578125,298.67578125
93,282.953125,232.734375,110.56640625,110.56640625
94,72.328125,43.087890625,6.9921875,6.9921875
95,7.671875,84.123046875,16.9921875,16.9921875
96,122.34765625,143.087890625,153.0078125,153.0078125
97,313.654296875,235.322265625,197.62890625,197.62890625
98,716.44140625,218.357421875,558.3828124999854,558.3828124999854
99,158.197265625,258.60546875,134.72265625,134.72265625
100,191.32421875001455,398.60546875,271.23828125,271.23828125
101,336.06250000001455,360.39648437501455,167.1875,167.1875
102,23.0390625,128.60546875001455,88.76953125,88.76953125
103,141.265625,165.25976562501455,29.328125,29.328125
104,191.20312499998545,1056.74609375,900.671875,900.671875
105,133.5625,143.4765625,151.5703125,151.5703125
106,126.884765625,153.90625,45.015625,45.015625
107,206.884765625,603.076171875,727.734375,727.734375
108,27.478515625,268.025390625,74.84375,74.84375
109,141.177734375,1085.451171875,125.73828125,125.73828125
110,308.22265625,40.732421875,157.880859375,157.880859375
111,7.30078125,127.626953125,135.326171875,135.326171875
112,59.115234375,40.955078125,179.455078125,179.455078125
113,666.974609375,137.931640625,20.939453125,20.939453125
114,416.314453125,171.15625,257.048828125,257.048828125
115,194.861328125,251.533203125,201.685546875,201.685546875
116,199.474609375,180.373046875,53.435546875,53.435546875
117,340.525390625,114.166015625,50.9453125,50.9453125
118,88.33203125,90.234375,58.0625,58.0625
119,20.63671875,99.703125,261.58984375,261.58984375
120,269.234375,461.74609375,300.478515625,300.478515625
121,547.041015625,120.62109375,144.759765625,144.759765625
122,192.705078125,177.54296875,503.494140625,503.494140625
123,512.705078125,73.408203125,241.599609375,241.599609375
124,60.623046875,382.875,77.986328125,77.986328125
125,312.8515625,40.39453125,192.017578125,192.017578125
126,145.248046875,40.39453125,392.017578125,392.017578125
127,104.771484375,40.39453125,142.017578125,142.017578125
128,32.814453125,170.39453125,481.599609375,481.599609375
129,22.814453125,382.3046875,259.919921875,259.919921875
130,77.185546875,44.298828125,231.599609375,231.599609375
131,2.9375,406.48046875,100.080078125,100.080078125
132,381.564453125,182.875,559.919921875,559.919921875
133,312.984375,361.244140625,61.599609375,61.599609375
134,442.705078125,43.984375,178.400390625,178.400390625
135,57.048828125,397.54296875,51.134765625,51.134765625
136,22.951171875,133.712890625,118.439453125,118.439453125
137,112.951171875,80.970703125,18.904296875,18.904296875
138,232.951171875,137.033203125,188.203125,188.203125
139,272.951171875,119.212890625,31.560546875,31.560546875
140,377.048828125,473.955078125,307.1640625,307.1640625
141,227.287109375,352.49609375,273.494140625,273.494140625
142,372.951171875,177.54296875,263.494140625,263.494140625
143,282.951171875,57.54296875,153.494140625,153.494140625
144,52.705078125,102.45703125,126.505859375,126.505859375
145,72.705078125,96.09765625,118.439453125,118.439453125
146,37.294921875,296.09765625,128.439453125,128.439453125
147,167.294921875,193.712890625,193.494140625,193.494140625
148,227.287109375,457.54296875,236.505859375,236.505859375
149,107.294921875,193.345703125,146.505859375,146.505859375
150,427.294921875,11.26171875,168.408203125,168.408203125
151,87.287109375,157.091796875,148.408203125,148.408203125
152,87.287109375,182.908203125,398.408203125,398.408203125
153,2.958984375,1.26171875,81.591796875,81.591796875
154,249.234375,297.091796875,48.408203125,48.408203125
155,79.234375,177.091796875,168.408203125,168.408203125
156,92.958984375,87.091796875,61.591796875,61.591796875
157,139.234375,397.091796875,21.591796875,21.591796875
158,169.234375,147.091796875,38.408203125,38.408203125
159,299.234375,722.908203125,988.826171875,988.826171875
160,349.087890625,1.5625,253.533203125,253.533203125
161,72.814453125,9.60546875,172.017578125,172.017578125
162,125.248046875,53.78125,132.017578125,132.017578125
163,65.248046875,249.60546875,81.599609375,81.599609375
164,147.294921875,69.51171875,520.7109375,520.7109375
165,105.1015625,81.267578125,95.796875,95.796875
166,68.33203125,157.38671875,41.080078125,41.080078125
167,191.66796875,153.857421875,41.591796875,41.591796875
168,298.33203125,47.38671875,305.810546875,305.810546875
169,231.880859375,44.30078125,237.568359375,237.568359375
170,247.056640625,414.068359375,384.189453125,384.189453125
171,309.48046875,432.908203125,520.001953125,520.001953125
172,347.287109375,203.712890625,27.86328125,27.86328125
173,47.294921875,215.921875,249.98828125,249.98828125
174,17.294921875,615.921875,553.912109375,553.912109375
175,94.751953125,302.025390625,230.2578125,230.2578125
176,164.751953125,163.25390625,182.19140625,182.19140625
177,210.623046875,289.03515625,397.80859375,397.80859375
178,83.388671875,35.8984375,19.234375,19.234375
179,42.046875,44.537109375,33.037109375,33.037109375
180,311.171875,11.029296875,360.998046875,360.998046875
181,140.77734375,33.904296875,333.02734375,333.02734375
182,122.95703125,336.48046875,149.154296875,149.154296875
183,88.189453125,201.466796875,13.783203125,13.783203125
184,156.62109375,88.994140625,338.408203125,338.408203125
185,485.576171875,24.318359375,419.576171875,419.576171875
186,193.359375,135.802734375,82.25390625,82.25390625
187,19.87890625,255.802734375,227.62109375,227.62109375
188,156.640625,75.802734375,35.564453125,35.564453125
189,1385.1953125,9.310546875,454.3203125,454.3203125
190,31.37109375,158.197265625,86.97265625,86.97265625
191,258.84375,21.974609375,233.068359375,233.068359375
192,62.951171875,492.49609375,402.98828125,402.98828125
193,165.001953125,228.119140625,13.69140625,13.69140625
194,275.001953125,71.880859375,226.30859375,226.30859375
195,104.998046875,53.958984375,346.30859375,346.30859375
196,294.998046875,114.865234375,89.919921875,89.919921875
197,81.564453125,229.310546875,220.578125,220.578125
198,53.369140625,309.931640625,39.421875,39.421875
199,188.455078125,159.3671875,206.962890625,206.962890625
200,169.376953125,292.875,459.919921875,459.919921875
201,71.416015625,69.60546875,71.599609375,71.599609375
202,542.970703125,209.51171875,287.6171875,287.6171875
203,492.951171875,22.119140625,136.970703125,136.970703125
204,345.001953125,72.025390625,222.615234375,222.615234375
205,94.998046875,155.134765625,374.548828125,374.548828125
206,74.998046875,164.865234375,179.919921875,179.919921875
207,23.044921875,138.404296875,309.919921875,309.919921875
208,228.830078125,14.865234375,179.919921875,179.919921875
209,103.18359375,414.244140625,29.919921875,29.919921875
210,178.455078125,50.6328125,143.037109375,143.037109375
211,299.87890625,80.6328125,83.037109375,83.037109375
212,410.140625,119.3671875,436.962890625,436.962890625
213,202.96484375,286.28515625,565.626953125,565.626953125
214,161.15625,316.134765625,97.6171875,97.6171875
215,111.13671875,267.603515625,503.02734375,503.02734375
216,78.435546875,68.611328125,326.72265625,326.72265625
217,54.423828125,263.2109375,86.673828125,86.673828125
218,92.609375,19.302734375,36.01171875,36.01171875
219,159.787109375,139.302734375,456.01171875,456.01171875
220,80.02734375,324.740234375,186.103515625,186.103515625
221,169.97265625,314.740234375,16.607421875,16.607421875
222,320.02734375,484.638671875,231.267578125,231.267578125
223,200.423828125,46.287109375,174.333984375,174.333984375
